asset_id,lon,lat,occupancy_type,value,deductible,limit,construction_type,basement,floors
A01045,-0.989316270759134,51.28898620996937,residential,316203.0,3162.0,316203.05304982397,wood_frame,0,2
A01046,-1.0418805280621353,51.23871932274968,residential,206193.0,2062.0,206192.66508710373,wood_frame,1,3
A01047,-0.9645434643847564,51.598203269208184,residential,220698.0,2207.0,220697.62513533016,masonry,0,3
A01048,-1.025250692757213,51.606595547292024,residential,118143.0,1181.0,118143.25490486684,wood_frame,0,4
A01049,-1.003863896922224,51.33168690288674,industrial,1311179.0,13112.0,1311178.53825594,concrete,1,1
A01050,-0.8634270566775276,51.47807921082585,residential,272863.0,2729.0,272862.83928913536,wood_frame,0,2
A01051,-0.9071429338773696,51.22753233418392,residential,320146.0,3201.0,320146.43831787154,steel_frame,0,1
A01052,-0.9175199812997892,51.38140476366966,residential,230028.0,2300.0,230027.95277205628,masonry,1,1
A01053,-1.1028505863450975,51.508635152314646,residential,273559.0,2736.0,273559.0743808173,wood_frame,1,2
A01054,-0.9453185534326806,51.36802564218074,residential,294884.0,2949.0,294883.87653168995,wood_frame,1,2
A01055,-1.0157876501898022,51.55091820160916,residential,201499.0,2015.0,201498.6349796778,wood_frame,0,1
A01056,-1.068368433821113,51.594246745990695,residential,196293.0,1963.0,196293.1685881224,wood_frame,0,1
A01057,-1.0318884935655992,51.27625524191306,residential,496845.0,4968.0,496844.5382470111,wood_frame,0,1
A01058,-0.8252025180946647,51.50214927541678,industrial,1138070.0,11381.0,1138069.5003548437,steel_frame,1,3
A01059,-0.9203080366093261,51.374162020491696,commercial,1394119.0,13941.0,1394118.8549584197,concrete,1,2
A01060,-1.024069486842173,51.29149748001609,commercial,936454.0,9365.0,936453.9385280242,concrete,0,1
A01061,-1.1129511125639442,51.36318929345312,residential,420529.0,4205.0,420528.6515540124,wood_frame,1,2
A01062,-0.996058167670212,51.41754347128242,residential,203989.0,2040.0,203989.26586927086,masonry,0,3
A01063,-1.0286148630793934,51.58731561185466,residential,303179.0,3032.0,303179.31303386827,wood_frame,1,1
A01064,-0.7825934475313938,51.53381482242942,residential,284432.0,2844.0,284432.12283728726,concrete,0,2
A01065,-1.1053686893581136,51.22212332818988,commercial,845723.0,8457.0,845722.7014480003,masonry,1,4
A01066,-1.131547336713429,51.24314165403573,commercial,1016838.0,10168.0,1016837.7656436285,concrete,0,2
A01067,-1.0291587178644293,51.62748069892533,residential,195150.0,1951.0,195149.87140412466,wood_frame,0,2
A01068,-0.9762574566625836,51.44821600400049,commercial,889388.0,8894.0,889387.8665373937,masonry,0,2
A01069,-0.948119059195909,51.470176138627735,residential,221467.0,2215.0,221466.77741568218,masonry,1,3
A01070,-0.9244755683978122,51.364632336757296,residential,329681.0,3297.0,329680.99092381867,wood_frame,1,2
A01071,-0.76,51.56089118396503,industrial,1477022.0,14770.0,1477021.8863436098,steel_frame,1,1
A01072,-1.0114421237409237,51.44838094332347,residential,157543.0,1575.0,157543.49814856722,masonry,1,2
A01073,-1.020831602382745,51.46296463926639,commercial,804853.0,8049.0,804852.5844596762,steel_frame,1,1
A01074,-1.1484046459793953,51.32230088913647,industrial,1473385.0,14734.0,1473384.651259868,steel_frame,1,1
A01075,-0.9260233518830472,51.53845048831667,residential,186330.0,1863.0,186330.31018285095,concrete,1,1
A01076,-0.8767083896553346,51.30780899458086,commercial,1443103.0,14431.0,1443103.144307676,masonry,0,1
A01077,-0.9727221687846745,51.27627530162826,residential,291782.0,2918.0,291782.1197658559,wood_frame,1,1
A01078,-0.8469353423059445,51.46492534953574,residential,339105.0,3391.0,339104.55615090707,concrete,0,2
A01079,-0.9604699946342299,51.56125354682421,residential,195417.0,1954.0,195417.15880723778,wood_frame,1,1
A01080,-0.8341513303543697,51.34016121961264,residential,221518.0,2215.0,221518.26639442542,wood_frame,1,1
A01081,-0.9548693743264981,51.343862019888995,residential,358940.0,3589.0,358939.84479738574,wood_frame,0,2
A01082,-1.0538381259684813,51.28124276713157,residential,155374.0,1554.0,155373.83922018262,wood_frame,0,1
A01083,-1.027017600184678,51.46730120749754,commercial,1037222.0,10372.0,1037221.7925993077,concrete,0,1
A01084,-1.1027434508839993,51.5360174548586,residential,261907.0,2619.0,261906.6225722355,concrete,0,2
A01085,-1.1194088622576182,51.27150575561781,commercial,770147.0,7701.0,770147.0519488456,steel_frame,1,3
A01086,-0.9571080438043232,51.43941959314697,residential,261990.0,2620.0,261990.200665751,concrete,1,2
A01087,-0.8954918421477915,51.441286783016835,residential,175561.0,1756.0,175561.3068955511,wood_frame,0,2
A01088,-0.76,51.26376960185704,residential,274338.0,2743.0,274338.17222819966,masonry,0,3
A01089,-0.9907395297747471,51.437419329662504,residential,167264.0,1673.0,167264.2865595835,wood_frame,0,4
A01090,-1.0030253605456094,51.33147000046031,industrial,983160.0,9832.0,983159.8485671275,steel_frame,1,4
A01091,-1.0689507663122182,51.30164164230733,residential,410557.0,4106.0,410556.7619491717,steel_frame,1,1
A01092,-0.9039743913513847,51.624077628607424,residential,199615.0,1996.0,199615.12918992335,masonry,1,2
A01093,-0.9063962113113632,51.25704054651248,commercial,442379.0,4424.0,442379.02615355304,concrete,0,1
A01094,-1.057607205389036,51.360805099509975,commercial,1277769.0,12778.0,1277768.6088867167,masonry,1,4
A01095,-0.8902644495177289,51.473643866421334,residential,194802.0,1948.0,194801.67885983488,masonry,0,2
A01096,-0.9488057789517845,51.38597944354269,residential,75728.0,757.0,75728.29609962684,wood_frame,0,1
A01097,-1.143052699269733,51.227335119046444,residential,249025.0,2490.0,249025.07575063052,masonry,1,1
A01098,-0.899358861662234,51.575161481094796,residential,349335.0,3493.0,349334.9010620357,wood_frame,0,2
A01099,-0.9557351584473492,51.31807982344131,residential,286648.0,2866.0,286648.49990464014,wood_frame,0,2
A01100,-1.0441456692415694,51.38895360757473,commercial,1651476.0,16515.0,1651476.2632772077,concrete,0,2
A01101,-1.0280510986347813,51.592500948300625,commercial,875913.0,8759.0,875913.0890097119,steel_frame,1,2
A01102,-0.8256137660429512,51.61751436286181,residential,312074.0,3121.0,312073.84111960453,wood_frame,1,2
A01103,-0.8344975885520167,51.595057622207634,residential,179658.0,1797.0,179658.34951336833,masonry,1,2
A01104,-0.8224058033689632,51.38851544812996,residential,268715.0,2687.0,268715.0843506654,masonry,0,2
A01105,-1.0609799859328473,51.525090898026576,residential,430102.0,4301.0,430101.70575383055,masonry,0,1
A01106,-1.0336606616294586,51.56786027250906,residential,302141.0,3021.0,302140.6054607644,wood_frame,0,1
A01107,-0.8670227390645319,51.30086743860005,industrial,1612043.0,16120.0,1612043.2893690523,steel_frame,1,2
A01108,-1.121287518286099,51.61748105198594,residential,128724.0,1287.0,128723.56579208787,wood_frame,0,1
A01109,-1.0170350102476484,51.261578454561004,residential,223173.0,2232.0,223173.23643455774,concrete,0,2
A01110,-1.1308771169887153,51.489664367429036,residential,163085.0,1631.0,163085.21856809212,wood_frame,1,2
A01111,-0.7839810807225982,51.31800399876107,industrial,1991763.0,19918.0,1991763.3967710454,concrete,0,2
A01112,-0.8560124318492399,51.3081508178921,residential,197042.0,1970.0,197042.080859345,masonry,0,1
A01113,-0.9008264773990939,51.27627276367701,commercial,1035901.0,10359.0,1035901.1243155788,masonry,0,1
A01114,-0.9731253194211659,51.60626521312641,residential,180001.0,1800.0,180001.28884158644,wood_frame,0,1
A01115,-0.9876018977116994,51.272592646794266,residential,486361.0,4864.0,486361.3650341217,wood_frame,0,1
A01116,-1.02724455783302,51.59411880085903,residential,169703.0,1697.0,169703.10315505232,wood_frame,0,2
A01117,-0.8891498467727912,51.28793957801092,residential,266433.0,2664.0,266433.3508253878,masonry,0,1
A01118,-1.06625374413886,51.35498883390493,residential,628243.0,6282.0,628243.4533289481,masonry,1,2
A01119,-0.838567433470576,51.30670433085345,commercial,985099.0,9851.0,985098.6152768474,concrete,1,2
A01120,-1.052235971196496,51.62505338817972,residential,188155.0,1882.0,188154.5789570116,wood_frame,0,2
A01121,-1.0325584330034747,51.258096406895994,residential,314032.0,3140.0,314031.6960115559,concrete,0,3
A01122,-0.8422702822342925,51.573080206138705,residential,357614.0,3576.0,357613.99926994415,concrete,1,2
A01123,-1.0021231328383855,51.34318575682094,residential,343023.0,3430.0,343022.71493933426,wood_frame,0,1
A01124,-0.9417756350967432,51.61043930942449,residential,128940.0,1289.0,128940.1708555697,wood_frame,0,1
A01125,-0.9881808845119991,51.5276378944438,residential,273820.0,2738.0,273820.3257342047,concrete,1,1
A01126,-1.19,51.328174349020856,residential,122111.0,1221.0,122110.80280061945,masonry,0,1
A01127,-0.936123085520616,51.42907238334778,residential,488902.0,4889.0,488901.70526029833,concrete,0,1
A01128,-1.0845852488082026,51.28605809378323,residential,260510.0,2605.0,260509.50083723917,wood_frame,0,1
A01129,-0.8967545342346688,51.3869470467734,commercial,780571.0,7806.0,780571.00998265,masonry,1,2
A01130,-1.1092064452883301,51.230783829993186,residential,320560.0,3206.0,320559.84580926155,wood_frame,1,1
A01131,-1.133490448550993,51.499457231379495,residential,300756.0,3008.0,300755.7391525273,wood_frame,1,2
A01132,-0.9354175721047137,51.463261728041466,residential,168899.0,1689.0,168899.02620526752,concrete,0,1
A01133,-0.9367928980019742,51.3314437279041,commercial,1602946.0,16029.0,1602946.0587740752,steel_frame,1,1
A01134,-0.9465044271549335,51.225452326145096,industrial,1402703.0,14027.0,1402702.8070563022,masonry,1,1
A01135,-1.1156900150211218,51.60500084565213,commercial,498830.0,4988.0,498830.0550186258,masonry,0,2
A01136,-0.8568023795096414,51.27120948124153,residential,412218.0,4122.0,412217.64778806147,wood_frame,0,1
A01137,-1.14119699315844,51.35436911176621,residential,431705.0,4317.0,431704.82192327577,masonry,1,2
A01138,-1.0007525643357629,51.230411182175075,residential,392205.0,3922.0,392205.40612312965,wood_frame,0,1
A01139,-1.08261142111386,51.37713735980943,industrial,1843909.0,18439.0,1843908.8116948572,concrete,0,2
A01140,-1.0426319980091905,51.38469132878583,residential,186839.0,1868.0,186838.89543725297,wood_frame,0,2
A01141,-0.8990089872802388,51.43873789105185,commercial,1265632.0,12656.0,1265632.3983026783,wood_frame,0,4
A01142,-1.0571760294338504,51.3527003192325,residential,483563.0,4836.0,483562.60172597546,masonry,1,1
A01143,-0.9161154772580007,51.32239945892684,commercial,1213355.0,12134.0,1213355.300715394,concrete,0,1
A01144,-0.8826463146638704,51.54217210931174,residential,442384.0,4424.0,442384.15367998043,masonry,0,1
A01145,-1.1525743961713177,51.33435927601431,residential,194516.0,1945.0,194515.53598651066,masonry,1,2
A01146,-1.1123692110501053,51.35614380126777,residential,361892.0,3619.0,361892.24283203913,wood_frame,0,1
A01147,-1.0337749947956514,51.42134452801912,residential,351772.0,3518.0,351772.3371133027,masonry,1,2
A01148,-1.0391389082211737,51.33226260783083,residential,151903.0,1519.0,151903.32861829764,masonry,1,1
A01149,-0.9143637200044396,51.51789689785818,residential,144903.0,1449.0,144902.65943659053,masonry,1,2
A01150,-1.1388244811848858,51.25443625028172,residential,198317.0,1983.0,198316.71174131462,wood_frame,1,1
A01151,-0.9215847545469382,51.352488022604064,residential,261727.0,2617.0,261726.51361908528,masonry,0,1
A01152,-0.9303880679237665,51.39255781820932,residential,297691.0,2977.0,297690.55405041674,wood_frame,1,2
A01153,-0.9919273701295139,51.32580158761921,residential,235365.0,2354.0,235364.5368949552,wood_frame,0,2
A01154,-1.1039820158343607,51.56434994582104,residential,248823.0,2488.0,248822.57094694424,wood_frame,1,2
A01155,-0.9994884289817044,51.365181217814346,residential,244755.0,2448.0,244755.2506329688,steel_frame,1,3
A01156,-1.0586013453636063,51.39246665857614,residential,262403.0,2624.0,262403.3747622932,concrete,0,2
A01157,-0.9432163023985061,51.412210241136634,commercial,1121979.0,11220.0,1121979.2041073903,masonry,0,1
A01158,-0.9714324808025798,51.560370899656206,residential,302305.0,3023.0,302305.2720849698,masonry,1,3
A01159,-0.8904967845158607,51.3096666401067,residential,249783.0,2498.0,249782.77884961414,masonry,0,1
A01160,-1.0058363077398265,51.5598061000953,commercial,1002644.0,10026.0,1002643.638731638,steel_frame,1,3
A01161,-0.8521766703912044,51.608833433871496,residential,217723.0,2177.0,217722.9149138158,masonry,1,1
A01162,-1.19,51.32907452755396,residential,335621.0,3356.0,335621.1286010252,wood_frame,0,1
A01163,-1.052999728698591,51.28940957305465,residential,213747.0,2137.0,213746.72452464953,masonry,0,1
A01164,-0.9035748589949607,51.54338191658945,residential,449952.0,4500.0,449952.0937442937,concrete,1,1
A01165,-1.142158166121467,51.348270176871566,residential,252533.0,2525.0,252532.99763646687,wood_frame,0,2
A01166,-0.8922398733552636,51.31324240866032,industrial,1680376.0,16804.0,1680376.047661472,steel_frame,0,1
A01167,-1.0677641745336661,51.25200520599854,residential,195600.0,1956.0,195599.75393826657,wood_frame,0,2
A01168,-0.9510836537779033,51.47165296339412,residential,225927.0,2259.0,225926.64360477138,wood_frame,1,1
A01169,-1.085312735637495,51.604145409538084,residential,269652.0,2697.0,269651.61312733707,masonry,0,1
A01170,-1.0223603673780788,51.581319347532585,residential,256357.0,2564.0,256356.67384388123,masonry,1,1
A01171,-0.9500595479488613,51.46140442738447,residential,205253.0,2053.0,205253.0513680943,wood_frame,1,1
A01172,-1.0142772115469147,51.39982932711105,residential,170182.0,1702.0,170182.0812959429,steel_frame,0,1
A01173,-1.0396352562061733,51.62031747840284,residential,258263.0,2583.0,258263.40774997615,masonry,1,2
A01174,-0.76,51.49073315726511,residential,268676.0,2687.0,268675.5874256838,masonry,0,1
A01175,-0.9972024240051957,51.61203752847446,residential,308213.0,3082.0,308213.2521781137,wood_frame,0,1
A01176,-1.0433330979051898,51.50217199923103,residential,392745.0,3927.0,392745.4307900478,masonry,0,2
A01177,-0.8529110374945715,51.50568242173013,residential,228519.0,2285.0,228519.48410890898,masonry,0,1
A01178,-0.8633566875985491,51.5074353601341,residential,127378.0,1274.0,127377.96875235674,concrete,0,1
A01179,-0.8234134332047184,51.27152596922442,industrial,1454249.0,14542.0,1454249.1864009262,concrete,0,3
A01180,-0.7947098456549457,51.32357700134443,commercial,482897.0,4829.0,482896.9773518267,wood_frame,1,4
A01181,-1.041260091369955,51.24697525493183,industrial,977626.0,9776.0,977625.5789909754,concrete,1,1
A01182,-0.8868056339003818,51.60232903015318,residential,364410.0,3644.0,364409.8553442401,masonry,1,1
A01183,-0.8896843614964878,51.6277519257876,residential,310212.0,3102.0,310212.1475908318,concrete,0,2
A01184,-0.962766272183989,51.46807556596178,residential,203636.0,2036.0,203636.30660733188,steel_frame,1,1
A01185,-0.9245710216538582,51.28395681452162,commercial,735431.0,7354.0,735430.5143628996,concrete,1,1
A01186,-1.19,51.270987496227775,residential,247013.0,2470.0,247012.77742065486,masonry,0,1
A01187,-1.060466059862529,51.402917472618185,residential,138392.0,1384.0,138391.62995302523,masonry,0,2
A01188,-0.8255657980555674,51.3802322283383,residential,301116.0,3011.0,301116.08023329225,wood_frame,1,1
A01189,-1.1358624202194973,51.30021939702823,commercial,812464.0,8125.0,812464.2733722934,steel_frame,1,2
A01190,-0.9989349393099555,51.256580701784266,residential,483295.0,4833.0,483294.5205785565,concrete,1,3
A01191,-0.9236176004105913,51.48542935919859,residential,176261.0,1763.0,176261.32112504815,masonry,1,1
A01192,-0.895845445311126,51.544842450318654,residential,361297.0,3613.0,361297.4069814741,masonry,1,1
A01193,-0.7845043195405078,51.245865140750325,residential,201051.0,2011.0,201051.46346588305,wood_frame,0,2
A01194,-1.1664723099724668,51.346900735107134,industrial,2180961.0,21810.0,2180960.95935018,concrete,0,1
A01195,-0.9834414097068074,51.3431751278948,residential,181279.0,1813.0,181279.03359469117,concrete,0,2
A01196,-0.895749731540181,51.44229493819921,commercial,1184662.0,11847.0,1184662.435418299,masonry,1,1
A01197,-1.0943189258049635,51.46785494487042,residential,218682.0,2187.0,218682.00150523186,masonry,0,2
A01198,-1.008968559991872,51.38829828706002,residential,191268.0,1913.0,191267.54308790143,masonry,1,1
A01199,-0.7850552478446601,51.57503681098535,residential,241907.0,2419.0,241906.5122993314,concrete,1,1
A01200,-0.8727102031594112,51.380223927423714,residential,300884.0,3009.0,300884.30147023196,wood_frame,1,2
A01201,-0.9345799580872348,51.34437880885462,residential,293469.0,2935.0,293469.30047465255,concrete,1,2
A01202,-1.19,51.53435701902972,residential,441737.0,4417.0,441736.9551533805,wood_frame,0,1
A01203,-0.9793118587430012,51.56519197408105,residential,339379.0,3394.0,339378.7280809905,wood_frame,1,2
A01204,-0.9384130528944558,51.57973341207121,residential,101781.0,1018.0,101781.17284006486,concrete,0,1
A01205,-0.9822279268303594,51.289405817151156,residential,221733.0,2217.0,221733.4196827936,masonry,1,2
A01206,-0.9640451281321271,51.300752635246454,residential,127350.0,1273.0,127349.77434674236,concrete,0,1
A01207,-0.76,51.409667386239285,residential,223023.0,2230.0,223022.87968124013,concrete,1,1
A01208,-1.0215734726856491,51.616702751945304,residential,316838.0,3168.0,316838.48623926385,wood_frame,0,1
A01209,-1.0556355703954146,51.47434710985911,commercial,575994.0,5760.0,575994.469797614,steel_frame,1,3
A01210,-0.9336194074343329,51.475577688583364,residential,168969.0,1690.0,168968.93116556143,concrete,1,2
A01211,-1.026049786966779,51.35393629669871,residential,268111.0,2681.0,268111.3530389178,masonry,0,1
A01212,-1.0342268541409707,51.6261011475703,residential,230598.0,2306.0,230597.74086284844,steel_frame,0,2
A01213,-0.9628283806270005,51.29486851522001,residential,442761.0,4428.0,442761.19911289477,steel_frame,0,1
A01214,-0.8991098653734608,51.449307904639916,residential,285317.0,2853.0,285316.84771689,masonry,0,2
A01215,-0.9240594762696368,51.49670827737175,residential,306989.0,3070.0,306989.1036206295,steel_frame,1,1
A01216,-1.0776544612879548,51.552094711841406,residential,469294.0,4693.0,469294.4970557834,wood_frame,0,3
A01217,-0.971661382706739,51.55352211900666,residential,214127.0,2141.0,214127.45754422198,wood_frame,0,2
A01218,-0.9566183542242429,51.3784728997382,commercial,917612.0,9176.0,917611.906398903,steel_frame,0,1
A01219,-1.0258445340463533,51.33110983622601,commercial,649561.0,6496.0,649561.4500518579,steel_frame,0,2
A01220,-0.8870797496209155,51.621702925434924,commercial,1004603.0,10046.0,1004603.3451397354,wood_frame,0,2
A01221,-0.9007477660704774,51.44670300817748,residential,365903.0,3659.0,365902.77190087177,masonry,0,1
A01222,-1.0814911097764823,51.33565290784897,industrial,2466500.0,24665.0,2466499.812876966,steel_frame,1,1
A01223,-0.9148050830844899,51.27669771703409,residential,251869.0,2519.0,251869.06333047003,wood_frame,1,2
A01224,-0.76,51.54930687319123,residential,199064.0,1991.0,199063.6335662649,wood_frame,0,2
A01225,-0.812216791439078,51.567892965600386,residential,195284.0,1953.0,195284.40996749114,wood_frame,1,1
A01226,-0.9789113113852128,51.453616511405265,residential,156843.0,1568.0,156843.4771912378,concrete,0,1
A01227,-0.9140995474307999,51.37743661862258,residential,266184.0,2662.0,266184.14863136056,wood_frame,0,1
A01228,-1.0174894790758815,51.490484170361135,commercial,1476016.0,14760.0,1476015.848666712,steel_frame,0,3
A01229,-1.146827905258495,51.62184371640987,residential,111575.0,1116.0,111575.34042986903,concrete,1,4
A01230,-0.9152449541773747,51.457111670067015,industrial,716570.0,7166.0,716569.7312834226,masonry,0,1
A01231,-0.9276702578933661,51.54271201492512,residential,416271.0,4163.0,416270.9254495437,wood_frame,1,1
A01232,-0.9270662399440398,51.581643361842566,residential,145516.0,1455.0,145516.1997915693,wood_frame,1,1
A01233,-0.9498822984326176,51.53030996913975,residential,286528.0,2865.0,286527.89967359573,masonry,0,1
A01234,-0.9638400002488483,51.41948686368183,residential,164489.0,1645.0,164488.79320735828,masonry,0,1
A01235,-1.0044833253222583,51.29310961944328,residential,335502.0,3355.0,335501.84763614315,masonry,0,1
A01236,-0.8983609047456931,51.50558398820678,residential,335593.0,3356.0,335592.8768188752,wood_frame,1,1
A01237,-0.8799556844655778,51.560913347648864,residential,270903.0,2709.0,270903.39208669524,concrete,0,1
A01238,-1.005147640200481,51.61477232421433,residential,340747.0,3407.0,340746.77558947104,masonry,1,1
A01239,-0.867116224649047,51.28243409532847,residential,259983.0,2600.0,259982.72055487338,concrete,1,1
A01240,-1.122227714688843,51.266606321710746,residential,311099.0,3111.0,311099.17161429545,masonry,0,2
A01241,-1.03343250974544,51.48085742524039,commercial,1739603.0,17396.0,1739602.677007049,wood_frame,1,4
A01242,-0.8175822020260282,51.559113263170026,commercial,1350227.0,13502.0,1350227.0381013064,masonry,0,1
A01243,-0.770067371947782,51.25131609660077,industrial,1218440.0,12184.0,1218440.2209744768,steel_frame,1,2
A01244,-0.9352782340736404,51.47175307849251,industrial,1158386.0,11584.0,1158386.334662378,concrete,0,1
A01245,-0.9879959546340314,51.329215662616676,residential,235192.0,2352.0,235191.5910953258,concrete,0,3
A01246,-1.1308364165053106,51.62967601001372,residential,236011.0,2360.0,236011.48386780915,wood_frame,1,1
A01247,-0.9648502069749063,51.36816522913463,residential,262181.0,2622.0,262180.53355295805,masonry,0,1
A01248,-0.8679511368497799,51.25360275635956,residential,207058.0,2071.0,207058.4397155025,wood_frame,0,3
A01249,-1.0996371654051187,51.540901041377616,residential,321279.0,3213.0,321279.462128071,masonry,0,1
A01250,-0.9319082297267196,51.34329301871185,residential,259210.0,2592.0,259209.71181780266,wood_frame,1,1
A01251,-0.9558288464628864,51.391835019094486,residential,290306.0,2903.0,290306.21766299824,wood_frame,1,1
A01252,-0.9019786813120368,51.27352280937192,commercial,923400.0,9234.0,923400.2316165604,concrete,0,3
A01253,-1.108199627878192,51.35565967985394,residential,317273.0,3173.0,317273.394312975,concrete,1,1
A01254,-0.892116424805106,51.2746539947651,commercial,606451.0,6065.0,606451.1674005648,steel_frame,1,2
A01255,-1.1246828037336178,51.325515311284214,residential,444821.0,4448.0,444821.45017763163,wood_frame,0,2
A01256,-0.8216956319952645,51.45727569296358,residential,288992.0,2890.0,288992.310550275,concrete,0,1
A01257,-0.973790858152045,51.34257532502648,residential,299647.0,2996.0,299647.3293421485,wood_frame,0,3
A01258,-1.0652177909039668,51.493664017828664,residential,317131.0,3171.0,317130.7718626189,masonry,0,2
A01259,-0.8496847165947733,51.58946335231719,residential,373916.0,3739.0,373916.16126384947,wood_frame,0,2
A01260,-0.8558577034549171,51.456328768807715,residential,331417.0,3314.0,331416.97831242176,wood_frame,0,1
A01261,-1.0186489814533137,51.231758620151844,residential,278388.0,2784.0,278387.8266499562,masonry,0,3
A01262,-0.7783333401068221,51.61351878389919,commercial,865840.0,8658.0,865840.1326795922,concrete,0,1
A01263,-1.0581325540499222,51.30110785157977,residential,144221.0,1442.0,144220.54441853528,wood_frame,0,1
A01264,-0.967278098331567,51.36192266914082,industrial,1657758.0,16578.0,1657758.2556640513,steel_frame,0,1
A01265,-0.8680628664335885,51.43587005616677,residential,229847.0,2298.0,229847.18712836367,masonry,0,2
A01266,-1.1861408400617832,51.47371289122072,residential,229782.0,2298.0,229781.8766848475,masonry,1,1
A01267,-0.8976814118284095,51.36025312635565,residential,594608.0,5946.0,594607.7803078563,masonry,1,2
A01268,-1.0101105253420197,51.40059166762122,commercial,481848.0,4818.0,481848.46599582053,steel_frame,1,2
A01269,-0.9586123312327962,51.47699691246961,residential,261577.0,2616.0,261577.1747824917,wood_frame,1,1
A01270,-1.1093902442885473,51.40742173104601,commercial,1411382.0,14114.0,1411382.4937148513,wood_frame,1,3
A01271,-0.9496442259668586,51.33617995464894,residential,359102.0,3591.0,359102.15189027734,masonry,0,1
A01272,-1.1159783521504858,51.38840403284835,residential,395952.0,3960.0,395952.08270919306,wood_frame,1,1
A01273,-1.1007704284419817,51.3777520289249,residential,164711.0,1647.0,164711.36441810057,concrete,0,1
A01274,-1.0300872411158442,51.339701449253624,residential,183394.0,1834.0,183393.795920191,concrete,0,1
A01275,-1.0867751687758842,51.46628413330012,residential,318795.0,3188.0,318795.02341433906,masonry,0,1
A01276,-0.8329580995197988,51.430026520886045,commercial,833373.0,8334.0,833372.639300993,steel_frame,1,2
A01277,-1.1378713387593122,51.388726647908825,residential,467368.0,4674.0,467367.5276809807,masonry,0,1
A01278,-1.020578698162481,51.51086545142338,residential,278207.0,2782.0,278207.10256421944,masonry,1,1
A01279,-0.9897940411423207,51.55314776477393,residential,275123.0,2751.0,275123.3119623541,masonry,1,1
A01280,-0.9517617218193603,51.48602695761937,residential,299784.0,2998.0,299784.2709927887,masonry,1,1
A01281,-0.9184150142504073,51.359886116077725,residential,233674.0,2337.0,233674.15048997558,masonry,0,1
A01282,-0.9119376091511631,51.60402698789354,residential,267971.0,2680.0,267970.62139382324,concrete,1,1
A01283,-0.9752859765114739,51.262727755196636,residential,203015.0,2030.0,203015.42954237486,wood_frame,1,1
A01284,-0.9948255342472535,51.55027143542189,residential,253800.0,2538.0,253800.0373869636,concrete,0,2
A01285,-1.0013294672345388,51.39272342224523,industrial,1302903.0,13029.0,1302903.2130746446,masonry,1,1
A01286,-0.9224780022355877,51.38266004520057,commercial,1012764.0,10128.0,1012763.657678682,steel_frame,1,2
A01287,-0.8969008848364042,51.56570769741586,residential,156693.0,1567.0,156693.47788330723,masonry,0,2
A01288,-1.0025234436518997,51.48867189275999,commercial,549522.0,5495.0,549522.0925043043,wood_frame,0,1
A01289,-1.19,51.61928817838088,residential,302200.0,3022.0,302199.63504745887,steel_frame,1,2
A01290,-0.7629410066616669,51.57998899090282,residential,278577.0,2786.0,278577.17050365364,wood_frame,1,1
A01291,-0.8500756575784398,51.267670452450794,commercial,661300.0,6613.0,661300.1040130871,steel_frame,0,1
A01292,-0.9662421343890413,51.426293384907844,residential,237773.0,2378.0,237773.2362515118,wood_frame,1,2
A01293,-0.9148323460619343,51.5347196454089,commercial,642077.0,6421.0,642077.3979554841,concrete,0,1
A01294,-0.9979126562984254,51.25384866758522,industrial,3154569.0,31546.0,3154569.409362508,steel_frame,0,3
A01295,-1.0817340336099115,51.44241622204756,residential,149025.0,1490.0,149025.35536088087,wood_frame,0,3
A01296,-1.0367307372662118,51.627046925209406,commercial,1688368.0,16884.0,1688367.7280726908,steel_frame,1,1
A01297,-0.991527802340933,51.31799161238121,commercial,695129.0,6951.0,695129.3938385446,concrete,0,4
A01298,-1.0077639295207375,51.267884959973934,residential,298471.0,2985.0,298470.71760818857,concrete,0,3
A01299,-1.1302938064084194,51.33866286271744,residential,234988.0,2350.0,234988.32129522183,concrete,0,1
A01300,-1.029529323700311,51.36117840850012,residential,225489.0,2255.0,225489.16197637893,concrete,1,2
A01301,-0.9258535909857292,51.337167603252105,residential,357500.0,3575.0,357500.4554741317,masonry,1,2
A01302,-1.0537889340400612,51.397156236346206,residential,342797.0,3428.0,342796.70318258856,masonry,0,1
A01303,-0.9616100959934766,51.561697694386964,residential,232879.0,2329.0,232879.31069276188,wood_frame,1,1
A01304,-1.19,51.432126931936196,residential,187495.0,1875.0,187494.56987321132,steel_frame,0,2
A01305,-0.9881459059359325,51.4615952482939,residential,532326.0,5323.0,532325.9261883922,wood_frame,0,2
A01306,-0.9572287183322586,51.26470475223227,residential,421290.0,4213.0,421289.6086297982,wood_frame,1,2
A01307,-1.0700541764803595,51.24656997027377,residential,270836.0,2708.0,270835.61393227964,concrete,0,1
A01308,-1.1699479088165134,51.6099086578386,residential,232342.0,2323.0,232341.69709274726,wood_frame,0,1
A01309,-0.9576149432209917,51.362309176153396,commercial,1028370.0,10284.0,1028369.9299168296,masonry,0,1
A01310,-1.0771778536808654,51.60840594752539,residential,265349.0,2653.0,265348.92487579316,wood_frame,0,1
A01311,-0.947654693000099,51.357607356657304,commercial,1410795.0,14108.0,1410795.2262468396,steel_frame,0,2
A01312,-0.9960835485530695,51.48222623482648,residential,183933.0,1839.0,183932.65745989393,concrete,0,1
