loss,exceedance_prob,return_period_years
73607503.6563274,0.1723,5.803830528148578
73620079.93957537,0.17229,5.8041673921875905
73635525.424424,0.17228,5.804504295333179
73640440.55161446,0.17227,5.804841237592152
73643263.33994512,0.17226,5.805178218971323
73651187.51688813,0.17225,5.805515239477504
73661208.05056372,0.17224,5.80585229911751
73671915.62763853,0.17223,5.80618939789816
73691431.08523118,0.17222,5.8065265358262685
73691796.79221806,0.17221,5.806863712908658
73698268.27549864,0.1722,5.807200929152149
73705667.62472014,0.17218,5.807875479149727
73706756.38902527,0.17217,5.808212812917466
73709139.05902493,0.17216,5.808550185873606
73731776.57861851,0.17215,5.808887598024978
73735476.8610626,0.17214,5.809225049378413
73761188.34051019,0.17212,5.809900069718801
73819282.18970594,0.17211,5.810237638719423
73829238.4091488,0.1721,5.810575246949448
73829706.85207875,0.17209,5.810912894415713
73835234.59433009,0.17208,5.811250581125058
73857725.5224931,0.17207,5.811588307084326
73861592.95029844,0.17206,5.811926072300361
73921817.79649177,0.17205,5.812263876780006
73924526.57515565,0.17204,5.812601720530109
73932400.70308125,0.17203,5.81293960355752
73968453.63020426,0.17202,5.8132775258690845
73974401.71581386,0.17201,5.813615487471659
73980947.19280526,0.172,5.813953488372094
73997075.47562161,0.17199,5.814291528577242
73999849.56400597,0.17198,5.814629608093965
74009106.40924619,0.17197,5.814967726929115
74016351.04836105,0.17196,5.815305885089556
74025308.52833986,0.17195,5.815644082582146
74034998.98813166,0.17194,5.815982319413749
74042113.40559143,0.17193,5.816320595591229
74043534.00348222,0.17192,5.816658911121452
74052959.59851949,0.1719,5.817335660267598
74058145.28844509,0.17189,5.81767409389726
74059365.31090476,0.17188,5.818012566907145
74064966.53961591,0.17187,5.818351079304126
74072700.65245613,0.17186,5.818689631095077
74079452.93199891,0.17185,5.819028222286878
74092911.54831487,0.17184,5.819366852886406
74093718.36121342,0.17182,5.820044232336166
74096049.57892594,0.17181,5.820382981200163
74117820.31366825,0.1718,5.820721769499418
74133535.12830585,0.17178,5.8213994644312494
74140130.06378233,0.17177,5.821738371077603
74160986.28123885,0.17176,5.822077317186772
74170892.61724843,0.17175,5.822416302765648
74183126.86277944,0.17174,5.822755327821125
74196676.9439113,0.17173,5.8230943923601
74200272.16476974,0.17172,5.8234334963894705
74234901.47378936,0.17171,5.823772639916138
74235060.70527856,0.1717,5.824111822947001
74250636.68317308,0.17169,5.824451045488963
74256020.47024065,0.17168,5.824790307548929
74267769.84353639,0.17167,5.825129609133803
74294683.91582406,0.17166,5.825468950250495
74301131.49918452,0.17165,5.825808330905914
74310010.43092966,0.17164,5.826147751106968
74312335.07394415,0.17163,5.826487210860572
74317380.29206973,0.17161,5.827166249053085
74325717.1400992,0.1716,5.827505827505828
74336439.7831398,0.17159,5.8278454455387845
74339662.4902829,0.17158,5.828185103158876
74360604.72317065,0.17157,5.8285248003730254
74363363.48196016,0.17156,5.8288645371881564
74369856.16686517,0.17155,5.829204313611192
74376018.99740371,0.17154,5.8295441296490615
74379419.39232397,0.17153,5.829883985308693
74379440.82585794,0.17152,5.830223880597015
74394892.81249438,0.17151,5.830563815520961
74404899.89216511,0.1715,5.830903790087463
74414806.72070536,0.17149,5.831243804303458
74419273.6941345,0.17148,5.831583858175881
74459884.16774589,0.17147,5.831923951711669
74514718.50156996,0.17146,5.832264084917765
74517080.38347264,0.17145,5.832604257801108
74517493.3011077,0.17144,5.832944470368642
74522315.12184416,0.17143,5.833284722627312
74576358.178953,0.17142,5.833625014584063
74585773.69632831,0.17141,5.833965346245843
74592431.57724662,0.1714,5.834305717619603
74593274.26207814,0.17139,5.834646128712294
74611420.72763981,0.17137,5.835327070082278
74613508.29564875,0.17136,5.835667600373482
74621668.99868359,0.17135,5.836008170411438
74624539.63831738,0.17133,5.836689429755443
74649260.60348645,0.17132,5.837030119075415
74653307.98866354,0.17131,5.837370848169985
74665888.13360932,0.1713,5.837711617046118
74681493.53385194,0.17129,5.838052425710783
74682228.29861741,0.17128,5.838393274170949
74683020.4133115,0.17127,5.8387341624335845
74684769.28631689,0.17126,5.839075090505664
74703177.06610033,0.17125,5.839416058394161
74717593.68643433,0.17124,5.83975706610605
74718766.78184636,0.17123,5.84009811364831
74728752.10612053,0.17122,5.840439201027917
74732734.58292212,0.17121,5.840780328251855
74746443.65921266,0.1712,5.841121495327103
74751532.57723978,0.17119,5.841462702260646
74763899.6809764,0.17118,5.84180394905947
74769886.98703697,0.17117,5.842145235730561
74773423.1638955,0.17116,5.842486562280906
74775909.22633377,0.17115,5.842827928717499
74783230.10852867,0.17114,5.84316933504733
74806417.26949967,0.17113,5.843510781277391
74817756.1275963,0.17112,5.84385226741468
74827163.20513499,0.17111,5.844193793466191
74832807.05204852,0.1711,5.844535359438924
74848609.45676309,0.17109,5.84487696533988
74856801.06590569,0.17108,5.845218611176057
74879469.54569346,0.17107,5.845560296954463
74879885.21041895,0.17106,5.8459020226821
74889028.68313044,0.17105,5.846243788365975
74899899.93280365,0.17104,5.846585594013097
74903258.58493966,0.17103,5.846927439630474
74925243.72580358,0.17102,5.8472693252251196
74941411.78728765,0.17101,5.8476112508040465
75013875.56687076,0.171,5.847953216374268
75016427.75430393,0.17099,5.848295221942804
75031089.5529442,0.17098,5.8486372675166685
75056476.14612412,0.17097,5.848979353102883
75059668.34861967,0.17096,5.84932147870847
75063913.87859587,0.17095,5.849663644340451
75081954.77978948,0.17094,5.85000585000585
75107430.62679067,0.17093,5.850348095711695
75145289.86377625,0.17092,5.8506903814650135
75145439.89853154,0.17091,5.851032707272833
75181881.82030867,0.1709,5.851375073142188
75255400.68576524,0.17089,5.8517174790801105
75256174.34119473,0.17088,5.8520599250936325
75258109.61204298,0.17087,5.852402411189794
75271321.23026364,0.17086,5.852744937375629
75281973.23613656,0.17085,5.8530875036581795
75293680.96809685,0.17084,5.853430110044487
75321041.90524274,0.17083,5.8537727565415905
75367133.66138466,0.17082,5.854115443156539
75381442.23938726,0.17081,5.854458169896376
75384399.93077739,0.1708,5.854800936768149
75385168.4217252,0.17079,5.85514374377891
75388403.99143119,0.17078,5.8554865909357074
75388709.63483141,0.17077,5.855829478245593
75404881.46264978,0.17076,5.856172405715625
75411601.15074821,0.17075,5.856515373352854
75421577.70418331,0.17074,5.8568583811643435
75437275.81892572,0.17073,5.857201429157149
75446159.64212176,0.17072,5.857544517338331
75458055.90652081,0.17071,5.857887645714955
75462062.51341534,0.1707,5.8582308142940835
75464779.37388991,0.17069,5.858574023082781
75510305.46890739,0.17068,5.858917272088118
75535835.91603222,0.17067,5.859260561317162
75536985.90170883,0.17066,5.859603890776984
75554115.6282422,0.17065,5.859947260474656
75554707.86667633,0.17064,5.860290670417253
75559712.32308546,0.17063,5.86063412061185
75560596.58212903,0.17062,5.860977611065526
75570290.28941146,0.17061,5.861321141785358
75582821.0897769,0.1706,5.861664712778429
75584268.54458958,0.17059,5.86200832405182
75585956.37498118,0.17056,5.863039399624766
75589097.55189018,0.17055,5.863383172090296
75593297.41166198,0.17054,5.863726984871584
75604782.97616984,0.17053,5.864070837975723
75608712.95096087,0.17052,5.864414731409805
75609146.47687836,0.17051,5.864758665180928
75621278.68865944,0.1705,5.865102639296187
75622497.59346965,0.17049,5.865446653762684
75645559.37372448,0.17048,5.865790708587518
75652896.14665475,0.17047,5.866134803777791
75658834.04833822,0.17046,5.866478939340608
75664779.59556796,0.17045,5.866823115283075
75665639.93056737,0.17043,5.867511588335387
75670264.54232398,0.17042,5.867855885459454
75687574.76463291,0.17006,5.880277549100318
75689716.12453091,0.17005,5.8806233460746835
75692366.14040782,0.17004,5.8809691837214775
75693451.21491733,0.17003,5.881315062047874
75699806.09831804,0.17002,5.881660981061051
75708622.85678537,0.17001,5.88200694076819
75719309.30960041,0.17,5.88235294117647
75725243.52563304,0.16999,5.882698982293076
75745700.36339441,0.16998,5.8830450641251915
75757820.57558858,0.16997,5.883391186680002
75760387.39013219,0.16996,5.883737349964697
75790305.11252174,0.16995,5.884083553986467
75790795.25362861,0.16994,5.8844297987525005
75801869.85341199,0.16993,5.884776084269993
75805282.01694243,0.16992,5.88512241054614
75808052.25301698,0.16991,5.885468777588135
75822643.20008191,0.1699,5.885815185403178
75826403.6462859,0.16989,5.886161633998469
75842460.89074022,0.16988,5.88650812338121
75845050.56176496,0.16987,5.886854653558604
75864843.5720847,0.16986,5.887201224537854
75874088.62896445,0.16985,5.88754783632617
75885635.5544559,0.16984,5.887894488930758
75899945.04660885,0.1695,5.899705014749262
75910440.21764754,0.16949,5.900053100477904
75913172.31856203,0.16947,5.900749395173187
75916330.4415407,0.16946,5.901097604154373
75920697.60033199,0.16945,5.901445854234288
75927916.94628604,0.16944,5.901794145420207
75937295.67680053,0.16943,5.902142477719412
75937389.07598476,0.16942,5.902490851139182
75938146.05177757,0.16941,5.902839265686795
75944734.65624554,0.1694,5.90318772136954
75945229.83883466,0.16939,5.903536218194698
75947180.8450395,0.16938,5.9038847561695595
75954588.68343401,0.16937,5.904233335301411
75978574.88587542,0.16936,5.904581955597544
75993327.77668773,0.16935,5.90493061706525
75993455.60904965,0.16934,5.9052793197118225
76006802.22535314,0.16933,5.905628063544557
76008636.41338961,0.16932,5.905976848570754
76014974.45864911,0.16931,5.906325674797709
76019233.87229873,0.1693,5.9066745422327225
76020404.5080743,0.16929,5.9070234508831
76029684.91720806,0.16928,5.9073724007561434
76035549.9252328,0.16926,5.908070424199456
76036505.31674656,0.16925,5.908419497784342
76039414.86795267,0.16924,5.90876861262113
76056667.71155451,0.16923,5.909117768717131
76135684.53694662,0.16922,5.909466966079659
76147985.75528781,0.16921,5.909816204716034
76149152.96819451,0.1692,5.91016548463357
76169923.10951105,0.16919,5.910514805839588
76170249.07112058,0.16918,5.910864168341412
76186420.29571933,0.16917,5.911213572146362
76189719.57120268,0.16916,5.911563017261764
76200413.3159514,0.16915,5.911912503694945
76210924.10387307,0.16914,5.912262031453234
76226717.7621972,0.16913,5.91261160054396
76239817.18250506,0.16912,5.912961210974457
76243844.50111434,0.16911,5.913310862752055
76243998.18861464,0.1691,5.913660555884093
76246685.06508438,0.16909,5.914010290377906
76249235.09649275,0.16908,5.914360066240833
76270543.19053009,0.16907,5.914709883480215
76281647.57420886,0.16906,5.915059742103396
76285710.1550077,0.16905,5.915409642117717
76295908.73379894,0.16904,5.915759583530526
76313264.74761964,0.16903,5.916109566349168
76319541.276828,0.16902,5.916459590580996
76329871.72932802,0.16901,5.916809656233359
76347143.51313774,0.169,5.9171597633136095
76348552.4883851,0.16899,5.917509911829102
76357171.2370459,0.1687,5.927682276229994
76361400.31682795,0.16869,5.928033671231252
76362219.7087832,0.16868,5.928385107896609
76367657.46705906,0.16867,5.928736586233474
76384391.01132219,0.16866,5.929088106249258
76401421.17836288,0.16865,5.929439667951379
76405100.48521738,0.16864,5.9297912713472485
76409675.0607691,0.16863,5.930142916444286
76410097.31003456,0.16862,5.930494603249912
76449462.70410326,0.16861,5.930846331771543
76457671.39557263,0.1686,5.931198102016608
76465329.01712513,0.16859,5.9315499139925265
76471992.07789996,0.16858,5.9319017677067265
76485361.16885254,0.16857,5.932253663166637
76511343.51453434,0.16856,5.932605600379687
76524052.94598468,0.16855,5.932957579353308
76554340.96045941,0.16854,5.933309600094933
76585051.50572993,0.16852,5.9340137669119395
76590763.57816084,0.16851,5.934365913002196
76596312.76664126,0.1685,5.9347181008902075
76603266.67196694,0.16849,5.935070330583417
76610134.41308865,0.16847,5.935774915415207
76612974.12695953,0.16846,5.936127270568681
76628645.74111909,0.16845,5.936479667557139
76648379.82680458,0.16808,5.949547834364588
76662857.62684353,0.16807,5.949901826619861
76667524.44327106,0.16806,5.950255861002024
76670311.65545288,0.16805,5.950609937518595
76687361.01385623,0.16804,5.950964056177101
76690599.13553959,0.16803,5.951318216985062
76691412.17896822,0.16774,5.961607249314415
76725864.95217474,0.16773,5.961962678113635
76739669.96520501,0.16772,5.962318149296446
76753231.08860093,0.16771,5.962673662870431
76755375.25276561,0.1677,5.963029218843173
76760199.89355217,0.16769,5.963384817222255
76775166.38759454,0.16767,5.964096141229796
76787683.22431606,0.16766,5.964451866873434
76794452.62947276,0.16765,5.964807634953773
76807746.92424777,0.16764,5.965163445478406
76860530.67439161,0.16763,5.965519298454931
76898136.48372886,0.16762,5.965875193890944
76902184.63291064,0.16761,5.9662311317940455
76907502.35490437,0.1676,5.966587112171838
76912307.03430109,0.16759,5.966943135031924
76925492.69543955,0.16758,5.967299200381907
76930159.01507398,0.16757,5.967655308229396
76938966.11312951,0.16755,5.968367651447329
76962055.08803253,0.16754,5.968723886832995
76973933.47332951,0.16753,5.969080164746612
76974307.21364874,0.16752,5.969436485195797
76980975.81053594,0.16751,5.969792848188169
76984860.03427514,0.1675,5.970149253731343
76987488.96734825,0.16749,5.970505701832945
76989733.64384574,0.16748,5.970862192500597
76990191.1612813,0.16747,5.971218725741924
76994126.19996038,0.16746,5.9715753015645525
76994926.1879255,0.16745,5.971931919976113
76995253.12880242,0.16744,5.972288580984233
76998225.29792544,0.16743,5.972645284596548
77008376.67988251,0.16742,5.97300203082069
77057601.77851962,0.16741,5.9733588196642975
77062511.54406086,0.1674,5.973715651135006
77064299.44173092,0.16739,5.974072525240456
77075167.90319541,0.16738,5.97442944198829
77079671.31431806,0.16737,5.974786401386151
77086548.27608132,0.16736,5.975143403441682
77095868.667506,0.16735,5.975500448162534
77105173.06450866,0.16734,5.975857535556353
77107995.51387224,0.16733,5.976214665630789
77130079.15870199,0.16732,5.976571838393498
77134357.92842817,0.16731,5.976929053852131
77136618.11435802,0.1673,5.977286312014345
77155956.50365207,0.16729,5.9776436128878
77163675.6998393,0.16728,5.978000956480153
77194597.05203846,0.16727,5.978358342799067
77223167.59391093,0.16726,5.978715771852206
77235490.13838473,0.16725,5.9790732436472345
77249747.58970362,0.16724,5.97943075819182
77276565.67388175,0.16723,5.979788315493632
77292187.85905275,0.16722,5.98014591556034
77302029.35049006,0.16721,5.980503558399617
77304446.7501218,0.1672,5.980861244019139
77308864.98515823,0.16719,5.98121897242658
77340596.80737267,0.16718,5.9815767436296206
77341059.20258422,0.16717,5.981934557635939
77347565.99621668,0.16715,5.982650314089142
77348376.15560745,0.16714,5.983008256551393
77359288.33933838,0.16713,5.983366241847664
77361042.67212321,0.16712,5.98372426998564
77423609.91990644,0.16711,5.9840823409730115
77451202.66042131,0.1671,5.9844404548174746
77464695.65475123,0.16709,5.984798611526722
77491360.91520894,0.16708,5.9851568111084505
77491769.12797625,0.16707,5.98551505357036
77529901.8241702,0.16706,5.985873338920149
77536406.79411957,0.16705,5.986231667165519
77544014.47049193,0.16704,5.986590038314176
77547420.36172186,0.16703,5.986948452373825
77548998.5120533,0.16702,5.987306909352173
77550528.86696397,0.16701,5.987665409256931
77564057.95295072,0.167,5.988023952095808
77572068.90899831,0.16699,5.98838253787652
77595591.79057382,0.16698,5.98874116660678
77647802.44551092,0.16697,5.989099838294304
77681366.23891257,0.16696,5.989458552946814
77726754.04682425,0.16695,5.989817310572028
77751412.69202945,0.16694,5.990176111177669
77753777.65618125,0.16693,5.990534954771461
77762981.76110381,0.16692,5.990893841361131
77765579.67065595,0.16691,5.991252770954406
77771561.83298308,0.1669,5.991611743559018
77774626.90811501,0.16689,5.991970759182695
77786720.73258707,0.16687,5.992688919518188
77789674.1118358,0.16686,5.993048064245475
77810791.72460991,0.16685,5.993407252022775
77815203.72054014,0.16684,5.993766482857828
77855716.23967683,0.16683,5.994125756758376
77863889.46523967,0.16682,5.994485073732166
77907512.68614528,0.16681,5.994844433786943
77910974.39683402,0.1668,5.995203836930456
77914262.32416937,0.16679,5.995563283170454
77915851.7579881,0.16678,5.99592277251469
77924240.20635128,0.16677,5.996282304970918
77926419.17588228,0.16676,5.996641880546894
77941433.34881637,0.16675,5.997001499250374
77954680.9696738,0.16673,5.997720866070893
77955487.73830259,0.16672,5.998080614203455
77958623.71402198,0.16637,6.010699044298852
77969533.82865842,0.16636,6.011060351045924
77985647.035978,0.16635,6.011421701232342
77990574.16939746,0.16634,6.011783094865938
77998876.12457518,0.16633,6.012144531954548
78010151.0530442,0.16632,6.012506012506012
78020067.12873287,0.16631,6.012867536528169
78033394.92149301,0.1663,6.013229104028864
78039690.56149748,0.16629,6.013590715015936
78061799.14579363,0.16627,6.014314067480604
78064226.0265488,0.16626,6.014675808973896
78068304.28115124,0.16625,6.015037593984962
78068570.73287484,0.16624,6.015399422521655
78120519.03043619,0.16623,6.015761294591831
78123716.55719563,0.16622,6.016123210203345
78129489.90890738,0.16621,6.016485169364057
78134017.31597763,0.1662,6.01684717208183
78142998.08759882,0.16619,6.017209218364522
78144804.05477437,0.16618,6.017571308220003
78148289.67573187,0.16617,6.017933441656135
78158078.87751651,0.16616,6.018295618680789
78162144.08996287,0.16615,6.018657839301836
78166069.3942928,0.16614,6.019020103527145
78168703.83503452,0.16613,6.019382411364594
78175586.0472866,0.16612,6.019744762822056
78178294.43580796,0.16611,6.02010715790741
78181176.56995931,0.1661,6.020469596628537
78184186.36324324,0.16609,6.020832078993317
78191219.24173406,0.16608,6.021194605009634
78203970.63913943,0.16607,6.021557174685374
78245600.45110539,0.16606,6.021919788028423
78255022.30378756,0.16605,6.022282445046673
78269711.37484539,0.16604,6.022645145748013
78275207.11104354,0.16603,6.023007890140335
78275909.64028151,0.16602,6.023370678231538
78292111.41531086,0.16601,6.023733510029516
78300255.15852807,0.166,6.024096385542168
78309942.12481563,0.16599,6.024459304777396
78310571.96576926,0.16598,6.024822267743102
78326586.31948689,0.16597,6.025185274447189
78330499.32134809,0.16596,6.025548324897565
78355138.77509238,0.16595,6.0259114191021395
78387580.1336261,0.16594,6.02627455706882
78414811.98447448,0.16593,6.026637738805521
78423527.12708533,0.16592,6.027000964320154
78425342.41089824,0.16591,6.027364233620638
78434436.22677627,0.1659,6.027727546714889
78435513.91814056,0.16589,6.028090903610826
78453065.95292649,0.16588,6.028454304316373
78463897.48619148,0.16587,6.028817748839453
78464875.18504569,0.16585,6.029544769369912
78467316.53578866,0.16584,6.02990834539315
78491516.2030611,0.16583,6.030271965265634
78495961.21334784,0.16582,6.030635628995296
78499757.48514454,0.16581,6.030999336590073
78504920.58167966,0.1658,6.031363088057901
78539686.52506274,0.16579,6.031726883406719
78544610.4316057,0.16578,6.032090722644468
78558547.82236625,0.16577,6.032454605779091
78587658.24352092,0.16576,6.032818532818533
78592840.58940676,0.16575,6.033182503770739
78614439.97919083,0.16574,6.033546518643659
78626172.3131818,0.16573,6.033910577445242
78629636.54547751,0.16571,6.034638826866212
78635831.7478244,0.1657,6.035003017501509
78637009.67051758,0.16569,6.03536725209729
78638882.78756624,0.16568,6.035731530661517
78640657.46928541,0.16567,6.0360958532021485
78643237.72361094,0.16566,6.036460219727152
78646705.93290475,0.16565,6.0368246302444915
78671617.1259741,0.16564,6.037189084762135
78680889.50913757,0.16562,6.037918125830214
78687758.07298551,0.16561,6.038282712396594
78695584.85012269,0.1656,6.038647342995169
78718386.02664608,0.16559,6.039012017633915
78718829.341785,0.16558,6.039376736320811
78736189.37362766,0.16557,6.03974149906384
78738460.24449825,0.16556,6.0401063058709825
78773411.96450189,0.16555,6.040471156750226
78782939.38319337,0.16554,6.040836051709557
78786713.64818618,0.16553,6.041200990756962
78791893.83242533,0.16552,6.041565973900435
78796103.92002147,0.16551,6.041931001147967
78810029.34658642,0.1655,6.042296072507552
78857545.38691375,0.16549,6.042661187987189
78875609.10198188,0.16547,6.043391551338611
78896624.09355551,0.16546,6.043756799226399
78927430.28483528,0.16545,6.044122091266243
78944858.46233426,0.16544,6.044487427466151
78950793.01461795,0.16543,6.044852807834129
78952395.15611583,0.16542,6.045218232378188
78952863.90243651,0.1654,6.045949214026603
78971480.32271734,0.16538,6.046680372475511
78971841.5184364,0.16537,6.047046018020198
78973613.73586382,0.16536,6.047411707789066
78987309.02746418,0.16535,6.047777441790142
79042529.21075413,0.16534,6.04814322003145
79042677.45982108,0.16533,6.048509042521018
79052265.4054117,0.16532,6.0488749092668765
79066563.71466899,0.16531,6.0492408202770545
79115770.79492877,0.1653,6.049606775559589
79129976.3467479,0.16529,6.049972775122512
79139386.31578007,0.16528,6.050338818973862
79140287.65163785,0.16527,6.05070490712168
79151783.1787082,0.16526,6.051071039574005
79158139.56555362,0.16525,6.05143721633888
79207844.98439854,0.16524,6.051803437424352
79225243.5065448,0.16523,6.0521697028384684
79230378.94809291,0.16522,6.052536012589274
79236559.07585874,0.16521,6.052902366684825
79237891.55767691,0.1652,6.053268765133171
79238582.39418614,0.16519,6.053635207942369
79277536.9773928,0.16518,6.0540016951204745
79278180.06672259,0.16517,6.054368226675546
79289217.87547322,0.16516,6.054734802615646
79303106.95872656,0.16515,6.055101422948835
79305126.77362363,0.16514,6.0554680876831775
79308723.47811101,0.16513,6.055834796826742
79313831.05740753,0.16512,6.056201550387597
79318610.96980959,0.16511,6.056568348373811
79332812.84761296,0.1651,6.0569351907934585
79333279.96676964,0.16509,6.057302077654613
79348170.45121793,0.16508,6.05766900896535
79370938.209518,0.16507,6.05803598473375
79371390.88803366,0.16506,6.05840300496789
79375745.4526637,0.16504,6.05913717886573
79404310.73146184,0.16503,6.059504332545598
79418025.83302848,0.16502,6.059871530723549
79418971.51376264,0.16501,6.060238773407673
79448803.11531115,0.165,6.0606060606060606
79459278.65714556,0.16499,6.060973392326808
79465343.49329993,0.16498,6.06134076857801
79465962.14657079,0.16497,6.061708189367764
79472214.21467614,0.16496,6.062075654704171
79492631.08277515,0.16495,6.062443164595331
79500356.52191046,0.16494,6.062810719049351
79501389.32599328,0.16493,6.063178318074335
79509094.01773028,0.16492,6.063545961678389
79513499.83047004,0.16491,6.063913649869626
79516652.36385253,0.1649,6.064281382656156
79521054.9268171,0.16489,6.064649160046091
79529761.14468592,0.16488,6.06501698204755
79540744.20122737,0.16487,6.065384848668648
79545992.37440708,0.16486,6.065752759917506
79558480.78276801,0.16485,6.066120715802245
79567290.16458166,0.16484,6.066488716330988
79571869.00390455,0.16483,6.06685676151186
79577215.6944933,0.16482,6.067224851352991
79591248.16359778,0.16481,6.0675929858625075
79623896.3954243,0.1648,6.067961165048543
79637171.27571493,0.16479,6.0683293889192305
79656395.77037731,0.16478,6.068697657482704
79667964.98699506,0.16477,6.069065970747102
79677052.72485335,0.1645,6.0790273556231
79688625.80447891,0.16449,6.079396923825157
79695074.1457226,0.16448,6.079766536964981
79727584.42333944,0.16447,6.080136195050769
79791573.54287471,0.16446,6.080505898090721
79801828.1704791,0.16445,6.080875646093037
79817337.49185456,0.16444,6.0812454390659205
79835127.28698188,0.16443,6.081615277017576
79850421.65115668,0.16442,6.08198515995621
79882448.44450718,0.16441,6.082355087890031
79900378.49954952,0.1644,6.082725060827251
79903499.34394759,0.16439,6.083095078776081
79906364.8421506,0.16438,6.083465141744738
79907037.60846199,0.16437,6.083835249741438
79917547.9374198,0.16436,6.084205402774398
79930506.66121884,0.16435,6.08457560085184
79938584.1578888,0.16434,6.084945843981988
79940086.15099677,0.16433,6.085316132173066
79951555.16503729,0.16432,6.085686465433301
79954852.00420001,0.16431,6.086056843770921
79979841.12652364,0.1643,6.086427267194157
79980963.88384405,0.16429,6.086797735711243
79996071.60508192,0.16428,6.087168249330412
80016523.59282365,0.16427,6.087538808059901
80025880.13145554,0.16426,6.087909411907951
80034934.15068524,0.16425,6.0882800608828
80053144.39915344,0.16424,6.088650754992694
80069236.2879088,0.16423,6.089021494245875
80077966.50284888,0.16422,6.089392278650591
80103354.93298452,0.16421,6.089763108215091
80122586.475725,0.1642,6.090133982947624
80123414.1382888,0.16419,6.090504902856447
80126917.43916056,0.16418,6.090875867949811
80135856.40937616,0.16417,6.0912468782359745
80160644.05083495,0.16416,6.091617933723197
80168031.7756925,0.16415,6.091989034419738
80172916.3618203,0.16414,6.092360180333861
80173865.78355363,0.16413,6.092731371473832
80192210.04609248,0.16411,6.093473889464383
80201121.15609086,0.1641,6.0938452163315056
80207832.13979009,0.16409,6.094216588457553
80220406.93204391,0.16408,6.094588005850804
80222106.94791579,0.16407,6.0949594685195345
80226278.84949824,0.16406,6.095330976472022
80228438.18410882,0.16405,6.09570252971655
80235275.37437628,0.16404,6.0960741282614
80239717.58441433,0.16403,6.096445772114857
80240728.02759409,0.16402,6.096817461285209
80241560.72862792,0.16401,6.097189195780746
80251526.92922287,0.164,6.097560975609756
80253555.93406081,0.16399,6.097932800780535
80265325.53343591,0.16398,6.098304671301379
80268890.6584112,0.16397,6.098676587180582
80294285.46588388,0.16396,6.099048548426445
80298183.28790465,0.16395,6.09942055504727
80315167.95903969,0.16394,6.09979260705136
80355843.72437339,0.16393,6.10016470444702
80365283.25640513,0.16353,6.115085916957133
80370256.35388875,0.16352,6.1154598825831705
80401027.98571359,0.16351,6.11583389395144
80406591.60541908,0.1635,6.116207951070336
80412599.51480685,0.16349,6.116582053948254
80444946.88558139,0.16348,6.11695620259359
80445554.23588681,0.16347,6.117330397014743
80451307.0247744,0.16346,6.117704637220116
80470179.30907135,0.16345,6.118078923218109
80473754.06660393,0.16344,6.1184532550171316
80504114.733762,0.16343,6.118827632625589
80510925.99938159,0.16342,6.119202056051891
80541122.01260236,0.16315,6.129328838492185
80565097.11067212,0.16314,6.129704548240775
80577658.79603226,0.16313,6.130080304051983
80634682.99659306,0.16312,6.130456105934282
80648067.25006115,0.16311,6.130831953896143
80655887.74743056,0.1631,6.131207847946046
80691407.11087319,0.16309,6.131583788092464
80691783.31752573,0.16308,6.13195977434388
80696133.14284998,0.16307,6.132335806708776
80696728.30350998,0.16306,6.132711885195633
80717266.91481131,0.16305,6.1330880098129406
80752084.01618758,0.16304,6.133464180569185
80773653.42070204,0.16303,6.1338403974728575
80777467.93533714,0.16302,6.13421666053245
80781836.76989707,0.16301,6.134592969756457
80785870.13525969,0.163,6.134969325153374
80809530.0193142,0.16299,6.1353457267317015
80810489.31766632,0.16298,6.135722174499938
80824519.12456244,0.16297,6.136098668466589
80829138.94836764,0.16296,6.1364752086401575
80831779.0057766,0.16295,6.136851795029149
80850110.10254343,0.16294,6.137228427642077
80856330.34117822,0.16293,6.137605106487449
80858307.10272379,0.16292,6.137981831573779
80872588.43159735,0.16291,6.138358602909582
80888844.22245672,0.1629,6.138735420503377
80891026.0166235,0.16289,6.139112284363681
80909994.62016332,0.16288,6.139489194499018
80923305.85186681,0.16287,6.139866150917911
80941608.16046074,0.16286,6.140243153628884
80949027.36212564,0.16284,6.140997297961189
80961870.96507862,0.16283,6.141374439599582
80984658.40196621,0.16282,6.141751627564181
80993621.19500811,0.16281,6.1421288618635215
81000571.97613709,0.1628,6.142506142506143
81016780.56019822,0.16279,6.142883469500584
81050431.3030257,0.16278,6.143260842855387
81064937.83285606,0.16277,6.143638262579099
81089580.61577283,0.16276,6.144015728680266
81093390.47845839,0.16275,6.1443932411674345
81099275.78925878,0.16241,6.1572563265808755
81104385.44257262,0.1624,6.157635467980296
81113964.97820355,0.16239,6.158014656074881
81151757.47648644,0.16238,6.158393890873261
81153741.00011039,0.16236,6.159152500615915
81188761.1273072,0.16235,6.159531875577456
81200138.8458577,0.16234,6.1599112972773185
81213495.72428413,0.16233,6.160290765724142
81213673.51343876,0.16232,6.160670280926565
81223758.84499608,0.16231,6.161049842893228
81227562.42969742,0.1623,6.161429451632779
81236354.89701086,0.16229,6.161809107153861
81255090.52805555,0.16228,6.162188809465122
81257921.69037129,0.16227,6.162568558575214
81287339.3179532,0.16226,6.16294835449279
81311990.50963792,0.16225,6.163328197226502
81312742.99597332,0.16224,6.16370808678501
81320889.10657933,0.16223,6.16408802317697
81335487.5132229,0.16222,6.164468006411046
81345421.69971414,0.16221,6.164848036495901
81361160.74754027,0.1622,6.165228113440197
81378552.55802108,0.16219,6.165608237252605
